"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Q_RecaptchaScore","Q_RelevantIDDuplicate","Q_RelevantIDDuplicateScore","Q_RelevantIDFraudScore","Q_RelevantIDLastStartDate","settlement","ethnicity","ethnicity_5_TEXT","vote","english","regime","finance","generic_partisans_1","generic_partisans_2","generic_partisans_3","generic_partisans_4","generic_partisans_5","generic_partisans_6","generic_partisans_7","generic_partisans_8","party_choice","party_choice_8_TEXT","negative","negative_party","negative_party_8_TEXT","negative_specific_1","negative_specific_2","cross_pressured_part_1","cross_pressured_part_2","cross_pressured_part_3","cross_pressured_part_4","cross_pressured_part_5","cross_group_ster_1","cross_group_ster_2","cross_group_ster_3","cross_group_ster_4","cross_group_ster_5","cross_policy_1","cross_policy_2","cross_policy_3","cross_policy_4","cross_policy_5","Check","open_ingroup","Q136_First.Click","Q136_Last.Click","Q136_Page.Submit","Q136_Click.Count","sypm_ingroup_1","compromise_ingroup","compromising_ingroup","open_outgroup","Q137_First.Click","Q137_Last.Click","Q137_Page.Submit","Q137_Click.Count","symp_outgroup_1","compromise_outgroup","compromising_outgrou","training_6","training_7","education_6","education_7","education_8","urban_rural_6","urban_rural_7","urban_rural_8","class_6","class_7","class_8","ethnicity_6","ethnicity_7","ethnicity_8","communism_6","communism_7","communism_8","left_right","issues_econ1","issues_econ2","issues_econ3","issues_gender1","issues_gender2","issues_lgbt1","issues_lgbt2","issues_EU1","issues_immigr1","issues_immigr2","issues_environment","issues_russia1","issues_russia2","interest","treat_feeling","id","ANO","ODS","Pirati","SPD","KSCM","ANO2","ODS2","Pirati2","SPD2","KSCM2","ANO3","ODS3","Pirati3","SPD3","KSCM3","Fact1","Fact2","Fact3","Fact4","Q_AmbiguousTextPresent","Q_AmbiguousTextQuestions","Q_StraightliningCount","Q_StraightliningPercentage","Q_StraightliningQuestions","Q_UnansweredPercentage","Q_UnansweredQuestions","resp_id","Region","Region_lab","Gender","Gender_lab","Age","Residence","Residence_cat","Education","Education_lab","educ_in","educ_favoritism","urbrur_in","urbrur_favoritism","class_in","class_favoritism","ethn_in","ethn_favoritism","reg_in","reg_favoritism","cohorts","party","status"
"872","2024-11-09 14:49:39","2024-11-09 14:54:10","0","100","270","1","2024-11-09 14:54:10","R_8FgwYDkwaK9Z50l","anonymous","CS","0.6000000238418579","","0","0","",0,1,"","2","Elementary knowledge",1,1,"5","5","5","5","5","5","5","5","10","","2","","","","","","","","","","","","","","","","","","","","1","Nevím. Nezajimám se o politiku. ","0.7","17.527","20.168","3","5","9","3","Nevim. Nezajímám se o to. ","1.801","1.801","11.731","1","5","9","3","0","10",0,30,0,30,0,0,0,30,0,30,0,0,0,0,30,"5","3","3","3","3","3","3","3","3","3","3","3","3","3","4","","40a8e0c0-9ea1-11ef-a1cd-cf8f71170aa9","křesťanského přesvědčení","s nižším příjmem","se základním vzděláním","s vysokoškolským vzděláním","křesťanského přesvědčení","se základním vzděláním","se základním vzděláním","se vysokoškolským vzděláním","s nízkým příjmem","ateistického přesvědčení",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že vstup do EU Česku prospěl",", který si myslí, že gayové a lesby nemají mít práva v adopci dětí",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že vstup do EU Česku prospěl","","","","","0","","1","1","QID138","0","","40a8e0c0-9ea1-11ef-a1cd-cf8f71170aa9",14,"Moravskoslezský ",2,"Žena",27,57747,"20.000 - 99.999",1,"Střední s maturitou, vyšší odborné",30,0.666666666666667,30,0.666666666666667,30,0.666666666666667,30,0.666666666666667,0,-0.333333333333333,"Below 35",NA,"Medium"
"873","2024-11-09 14:52:24","2024-11-09 14:59:05","0","100","401","1","2024-11-09 14:59:06","R_2cuurDZediOsf8m","anonymous","CS","1","","0","0","",0,1,"","3","No knowledge",1,0,"5","0","2","0","0","1","0","0","1","","1","9","","3","3","0","","","","0","5","","","","0","0","","","","2","1","Jsou to normální lidi,  kterých je už málo","3.355","15.387","27.655","2","8","10","4","Agresivní a odmitajici pripustit jinou moznost","4.567","10.94","33.294","4","5","11","4","0","10",10,15,5,11,12,7,6,17,7,12,10,8,10,9,11,"5","5","5","5","3","5","1","3","3","1","5","1","3","4","3","","3436ecb0-9ea1-11ef-820c-09a999ef9e58","s vysokým příjmem","s vysokoškolským vzděláním","se základním vzděláním","s vysokoškolským vzděláním","křesťanského přesvědčení","s nízkým příjmem","s vysokým příjmem","se vysokoškolským vzděláním","z malé vesnice","z malé vesnice",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že vstup do EU Česku prospěl",", který si myslí, že vstup do EU Česku prospěl","","","","","0","","2","0.4","QID140,QID68","0","","3436ecb0-9ea1-11ef-820c-09a999ef9e58",2,"Středočeský ",1,"Muž",42,2889,"2.000 - 4.999",1,"Střední s maturitou, vyšší odborné",15,0.166666666666667,11,0.0333333333333333,6,-0.133333333333333,12,0.0666666666666667,9,-0.0333333333333333,"35 to 44","ANO","Medium"
"874","2024-11-09 14:49:12","2024-11-09 14:59:19","0","100","606","1","2024-11-09 14:59:19","R_8YBAqi3jV6Cgpu9","anonymous","CS","1","","0","0","",1,1,"","1","Elementary knowledge",0,0,"9","0","0","7","5","0","0","0","1","","1","2","","3","3","9","0","","","","9","0","","","","9","0","","","","1","Klid,zabezpečení, pohoda neokradani, nedělani z lidí blbce chudaky ","9.922","35.222","77.504","2","8","9","4","Zavření, slepý, nepřemýšlí nechapajici ","4.761","64.325","65.09","2","3","8","2","0","10",2,7,21,9,12,9,15,8,7,18,11,1,9,15,6,"5","5","4","5","3","2","5","3","4","2","5","3","1","3","2","","2940e4c0-9ea1-11ef-9e8b-9dd3c86f7c4c","křesťanského přesvědčení","s vysokoškolským vzděláním","se základním vzděláním","s vysokým příjmem","s vysokým příjmem","se základním vzděláním","s vysokým příjmem","z většího města","se základním vzděláním","z malé vesnice",", který si myslí, že vstup do EU Česku uškodil",", který si myslí, že vstup do EU Česku prospěl",", který si myslí, že gayové a lesby nemají mít práva v adopci dětí",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí","","","","","0","","1","0.2","QID68","0","","2940e4c0-9ea1-11ef-9e8b-9dd3c86f7c4c",2,"Středočeský ",1,"Muž",63,33793,"20.000 - 99.999",1,"Střední s maturitou, vyšší odborné",7,-0.1,12,0.0666666666666667,15,0.166666666666667,18,0.266666666666667,9,-0.0333333333333333,"Over 60","ANO","Medium"
"875","2024-11-09 14:49:09","2024-11-09 15:00:47","0","100","697","1","2024-11-09 15:00:47","R_2wFADnj83BGkSKZ","anonymous","CS","1","","0","0","",1,0," česká","1","Advanced knowledge",2,2,"10","0","0","8","0","0","0","0","1","","1","2","","3","3","10","0","","","","10","0","","","","1","0","","","","1","sympatičtí;znalí poměrů;pohodáři","7.301","29.001","38.169","2","10","10","4","tvrdohlavci chabého rozumu","9.345","9.345","26.035","1","3","8","1","10","0",10,15,5,5,16,9,10,19,1,30,0,0,1,10,19,"5","5","4","5","4","4","1","5","3","2","5","1","1","5","1","","4ef7cab0-9ea1-11ef-863a-09464ba99726","s vysokým příjmem","s nižším příjmem","z malé vesnice","s vysokoškolským vzděláním","s vysokým příjmem","ateistického přesvědčení","s vysokým příjmem","se vysokoškolským vzděláním","se základním vzděláním","se základním vzděláním",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že vstup do EU Česku prospěl",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že vstup do EU Česku prospěl",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí","","","","","0","","1","0.2","QID68","0","","4ef7cab0-9ea1-11ef-863a-09464ba99726",5,"Karlovarský ",1,"Muž",69,8290,"5.000 - 19.999",1,"Střední s maturitou, vyšší odborné",15,0.166666666666667,16,0.2,1,-0.3,NA,NA,19,0.3,"Over 60","ANO","Medium"
"876","2024-11-09 14:52:23","2024-11-09 15:01:55","0","100","571","1","2024-11-09 15:01:56","R_8kHcDeRYX7Hn9Nb","anonymous","CS","1","","0","0","",0,1,"","3","Very advanced knowledge",0,1,"9","10","8","7","8","8","8","7","1","","1","2","","4","4","9","2","","","","10","2","","","","8","2","","","","1","Jsou to dobry lidi co umi projevi5 svuj nazor","9.868","40.013","57.538","7","9","10","4","Lidi co neumi projevit svuj nazor a rikat co chteji oni","12.31","12.31","38.546","1","0","10","4","0","10",3,23,4,15,9,6,2,10,18,16,8,6,10,11,9,"5","4","3","3","4","3","3","3","4","4","4","3","2","1","1","","33536580-9ea1-11ef-8dea-3ba8cf723a84","s vysokoškolským vzděláním","s vysokoškolským vzděláním","se základním vzděláním","s vysokým příjmem","s vysokoškolským vzděláním","ateistického přesvědčení","s vysokým příjmem","z většího města","se základním vzděláním","s nízkým příjmem",", který si myslí, že vstup do EU Česku uškodil",", který si myslí, že stát by se měl postarat o blahobyt každého",", který si myslí, že vstup do EU Česku uškodil",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že vstup do EU Česku prospěl","","","","","0","","1","0.2","QID68","0","","33536580-9ea1-11ef-8dea-3ba8cf723a84",2,"Středočeský ",2,"Žena",19,68682,"20.000 - 99.999",0,"Střední bez maturity",3,-0.233333333333333,15,0.166666666666667,10,0,16,0.2,10,0,"Below 35","ANO","Medium"
"877","2024-11-09 14:49:23","2024-11-09 15:02:28","0","100","785","1","2024-11-09 15:02:29","R_22gnDW3Zpx7d2UW","anonymous","CS","1","","0","0","",0,1,"","1","Advanced knowledge",2,1,"6","6","6","4","6","5","6","7","7","","1","6","","4","4","","","","","","","","","","","","","","","","1","Hned se vším hotoví, zbrklí, ale upřímní ","15.702","40.829","58.446","3","7","9","4","Hamry, Hamry

Nespokojení, rasisticni ","14.401","21.139","54.975","2","3","8","2","0","10",8,7,15,14,9,7,8,9,13,17,7,6,11,8,11,"6","4","4","4","3","4","4","4","3","4","4","3","4","4","3","","43f90df0-9ea1-11ef-b1e0-e7c6bab2ba0e","s vysokoškolským vzděláním","s nižším příjmem","z malé vesnice","s vysokoškolským vzděláním","křesťanského přesvědčení","s nízkým příjmem","se základním vzděláním","se vysokoškolským vzděláním","s nízkým příjmem","ateistického přesvědčení",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že vstup do EU Česku prospěl",", který si myslí, že vstup do EU Česku uškodil",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že vstup do EU Česku prospěl","","","","","0","","1","0.5","QID68","0","","43f90df0-9ea1-11ef-b1e0-e7c6bab2ba0e",2,"Středočeský ",2,"Žena",25,44252,"20.000 - 99.999",2,"Vysokoškolské",15,0.166666666666667,14,0.133333333333333,9,-0.0333333333333333,17,0.233333333333333,11,0.0333333333333333,"Below 35","TOP09","High"
"878","2024-11-09 14:54:21","2024-11-09 15:02:38","0","100","497","1","2024-11-09 15:02:39","R_2oMbVWriG0NtScF","anonymous","CS","1","","0","0","",1,1,"","1","Very advanced knowledge",2,1,"1","5","7","1","0","3","5","10","5","","1","3","","3","3","","","7","3","","","","7","0","","","","5","8","","1","Zajímají se o zahraniční politiku, vzdělávání, síť silnic v ČR je špatná -oproti západním zemím jsme velmi pozadu ve všech těchto tematech","2.987","57.022","58.487","2","8","11","4","Prahnoucí po pomocí státu, nehodlají se přičinit a jen ždímají systém, neinvestují a jen cerpaji","6.989","37.656","47.256","2","1","8","1","0","10",9,12,9,11,14,5,4,17,9,18,7,5,0,3,27,"5","4","2","3","2","1","5","1","1","4","2","3","4","1","2","0","ad4c63f0-9ea1-11ef-9287-33945c8bb134","s vysokým příjmem","s nižším příjmem","z malé vesnice","z většího města","s vysokým příjmem","se základním vzděláním","se základním vzděláním","se vysokoškolským vzděláním","z malé vesnice","se základním vzděláním",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že vstup do EU Česku prospěl",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí","16 % voličů SPD má vysokoškolské vzdělání, ale 6 % voličů má základní vzdělání","65 % voličů SPD je nevěřících, ale 27 % voličů se identifikuje jako křesťané","32 % voličů SPD je z velkých měst, ale 17 % voličů je z malých vesnic","27 % voličů SPD patří k pětině obyvatel s největším příjmem, ale 17 % voličů k pětině obyvatel s nejmenším příjmem","0","","1","0.2","QID68","0","","ad4c63f0-9ea1-11ef-9287-33945c8bb134",11,"Jihomoravský ",2,"Žena",27,34073,"20.000 - 99.999",1,"Střední s maturitou, vyšší odborné",12,0.0666666666666667,14,0.133333333333333,17,0.233333333333333,18,0.266666666666667,27,0.566666666666667,"Below 35","Pirati","Medium"
"879","2024-11-09 14:50:01","2024-11-09 15:02:48","0","100","767","1","2024-11-09 15:02:48","R_2J9vxleOxmU5S7L","anonymous","CS","1","","0","0","",2,1,"","1","Moderate knowledge",2,2,"4","4","6","2","5","5","5","5","5","","1","3","","4","4","","","6","2","","","","6","2","","","","5","4","","1","Snaží se uvažovat, dodrzovat pravidla, jsou liberální, zajímá je ekologie a budoucnost. ","21.001","229.312","229.794","11","6","10","4","Jsou omezení ve všech ohledech.","4.375","26.406","26.941","2","2","10","2","0","10",10,10,10,11,9,10,9,10,11,10,10,10,9,8,13,"5","3","4","3","3","2","3","3","2","3","3","4","4","1","3","2","49be2c60-9ea1-11ef-8846-ef7451ecb2a3","s vysokoškolským vzděláním","s vysokoškolským vzděláním","z malé vesnice","z většího města","s vysokým příjmem","ateistického přesvědčení","s vysokým příjmem","z většího města","se základním vzděláním","se základním vzděláním",", který si myslí, že vstup do EU Česku uškodil",", který si myslí, že vstup do EU Česku prospěl",", který si myslí, že vstup do EU Česku uškodil",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí","16 % voličů SPD má vysokoškolské vzdělání, ale 6 % voličů má základní vzdělání","65 % voličů SPD je nevěřících, ale 27 % voličů se identifikuje jako křesťané","32 % voličů SPD je z velkých měst, ale 17 % voličů je z malých vesnic","27 % voličů SPD patří k pětině obyvatel s největším příjmem, ale 17 % voličů k pětině obyvatel s nejmenším příjmem","0","","1","0.2","QID68","0","","49be2c60-9ea1-11ef-8846-ef7451ecb2a3",5,"Karlovarský ",2,"Žena",32,33067,"20.000 - 99.999",1,"Střední s maturitou, vyšší odborné",10,0,10,0,11,0.0333333333333333,10,0,13,0.1,"Below 35","Pirati","Medium"
"880","2024-11-09 14:56:34","2024-11-09 15:04:00","0","100","445","1","2024-11-09 15:04:00","R_2Ihpy2dxM4J81vy","anonymous","CS","1","","0","0","",0,1,"","1","Moderate knowledge",2,1,"8","3","3","0","5","4","4","4","8","Zelení ","1","3","","4","4","","","","2","","","","","2","","","","","5","","1","Nesnaží se tolik vnucovat svoje politické názory. ","5.374","29.686","30.359","5","7","11","4","Připadá mi, že více vnucují své názory, které prezentují,  že jsou jediné správné. ","6.606","7.831","32.429","2","5","11","1","0","10",10,10,10,10,10,10,10,10,10,20,5,5,0,15,15,"5","3","4","4","1","1","5","1","2","3","2","4","4","2","3","3","2c6eafe0-9ea1-11ef-9468-9d885c54c968","křesťanského přesvědčení","s vysokoškolským vzděláním","z malé vesnice","z většího města","s vysokým příjmem","se základním vzděláním","se základním vzděláním","se vysokoškolským vzděláním","z malé vesnice","ateistického přesvědčení",", který si myslí, že vstup do EU Česku uškodil",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že gayové a lesby nemají mít práva v adopci dětí",", který si myslí, že vstup do EU Česku prospěl",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát","16 % voličů SPD má vysokoškolské vzdělání, ale 6 % voličů má základní vzdělání","65 % voličů SPD je nevěřících, ale 27 % voličů se identifikuje jako křesťané","32 % voličů SPD je z velkých měst, ale 17 % voličů je z malých vesnic","27 % voličů SPD patří k pětině obyvatel s největším příjmem, ale 17 % voličů k pětině obyvatel s nejmenším příjmem","0","","4","0.8","QID140,QID159,QID164,QID68","0","","2c6eafe0-9ea1-11ef-9468-9d885c54c968",14,"Moravskoslezský ",2,"Žena",22,57747,"20.000 - 99.999",1,"Střední s maturitou, vyšší odborné",10,0,10,0,10,0,20,0.333333333333333,15,0.166666666666667,"Below 35","Other","Medium"
"881","2024-11-09 14:52:09","2024-11-09 15:04:23","0","100","733","1","2024-11-09 15:04:23","R_231rmEizqGIfvjG","anonymous","CS","1","","0","0","",0,1,"","1","Moderate knowledge",0,0,"10","0","0","7","9","1","0","1","1","","1","6","","3","3","8","","","","","8","","","","","6","","","","","1","Tak to opravdu nevím. Jsou to lidé různí.","8.198","36.645","39.065","2","10","11","3","Máme demokracii, nevadí mi lidé, kteří mají jiný názor než já.","14.4","14.4","51.235","1","5","10","2","0","10",5,15,10,10,10,10,15,10,5,20,5,5,15,10,5,"5","5","4","4","3","2","1","5","2","1","4","2","1","3","1","","7b0bf990-9ea1-11ef-8c42-93e374dcbf82","křesťanského přesvědčení","s nižším příjmem","z malé vesnice","s vysokým příjmem","křesťanského přesvědčení","se základním vzděláním","s vysokým příjmem","se vysokoškolským vzděláním","s nízkým příjmem","s nízkým příjmem",", který si myslí, že vstup do EU Česku uškodil",", který si myslí, že stát by se měl postarat o blahobyt každého",", který si myslí, že vstup do EU Česku uškodil",", který si myslí, že vstup do EU Česku prospěl",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí","","","","","0","","4","0.8","QID140,QID159,QID164,QID68","0","","7b0bf990-9ea1-11ef-8c42-93e374dcbf82",2,"Středočeský ",2,"Žena",57,68682,"20.000 - 99.999",1,"Střední s maturitou, vyšší odborné",15,0.166666666666667,10,0,15,0.166666666666667,20,0.333333333333333,15,0.166666666666667,"45 to 60","ANO","Medium"
"882","2024-11-09 15:01:06","2024-11-09 15:05:04","0","100","237","1","2024-11-09 15:05:04","R_2IYUZI0ok2zzgyS","anonymous","CS","1","","0","0","",0,1,"","1","Advanced knowledge",1,0,"5","5","6","4","5","4","4","6","2","","1","4","","4","4","","6","","","","","5","","","","","6","","","","1","Netuším  co po mě chcete ","0.907","8.753","9.601","5","7","8","3","Vůbec nemám páru sem nevinný ","0.947","7.118","11.344","2","7","9","2","0","10",9,11,10,5,13,12,2,15,13,1,14,15,5,14,11,"5","2","3","2","4","3","3","4","4","4","4","4","4","4","3","","04cb2e90-9ea1-11ef-a774-b9ccf89a5ef9","křesťanského přesvědčení","s vysokoškolským vzděláním","se základním vzděláním","s vysokým příjmem","s vysokoškolským vzděláním","s nízkým příjmem","s vysokým příjmem","se vysokoškolským vzděláním","z malé vesnice","z malé vesnice",", který si myslí, že vstup do EU Česku uškodil",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že gayové a lesby nemají mít práva v adopci dětí",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že vstup do EU Česku prospěl","","","","","0","","4","0.8","QID140,QID159,QID164,QID68","0","","04cb2e90-9ea1-11ef-a774-b9ccf89a5ef9",14,"Moravskoslezský ",1,"Muž",31,299622,"100.000+",1,"Střední s maturitou, vyšší odborné",11,0.0333333333333333,5,-0.166666666666667,2,-0.266666666666667,1,-0.3,14,0.133333333333333,"Below 35","ODS","Medium"
"883","2024-11-09 14:57:28","2024-11-09 15:05:55","0","100","506","1","2024-11-09 15:05:55","R_2uLGKymicDRIAVz","anonymous","CS","1","","0","0","",2,1,"","2","Moderate knowledge",1,1,"2","5","8","7","2","7","7","6","5","","1","9","","3","3","","","8","","1","","","8","","2","","","5","","2","1","Možná jsou názorově podobní a proto se shodneme i v politických tématech ","16.5","49.992","50.584","2","7","9","3","Lidé jsou různí a jak se říká sto lidí sto chutí ","4.741","4.741","45.465","1","8","9","3","0","10",6,11,13,11,14,5,10,6,14,13,7,10,11,11,8,"5","3","3","3","3","3","3","3","3","3","4","3","3","2","3","","37619bd0-9ea1-11ef-a2fb-dbb40452099c","s vysokým příjmem","s nižším příjmem","se základním vzděláním","s vysokoškolským vzděláním","z většího města","ateistického přesvědčení","se základním vzděláním","se vysokoškolským vzděláním","s nízkým příjmem","s nízkým příjmem",", který si myslí, že vstup do EU Česku uškodil",", který si myslí, že stát by se měl postarat o blahobyt každého",", který si myslí, že vstup do EU Česku uškodil",", který si myslí, že vstup do EU Česku prospěl",", který si myslí, že vstup do EU Česku prospěl","","","","","0","","1","0.2","QID68","0","","37619bd0-9ea1-11ef-a2fb-dbb40452099c",7,"Liberecký ",2,"Žena",28,983,"500 - 1.999",1,"Střední s maturitou, vyšší odborné",11,0.0333333333333333,5,-0.166666666666667,6,-0.133333333333333,13,0.1,11,0.0333333333333333,"Below 35","Pirati","Medium"
"884","2024-11-09 14:54:22","2024-11-09 15:08:08","0","100","825","1","2024-11-09 15:08:09","R_2JZNAYmisax4v5L","anonymous","CS","1","","0","0","",0,1,"","2","Advanced knowledge",2,2,"5","5","5","5","5","5","5","5","5","","1","1","","4","4","5","","5","","","5","","5","","","1","","5","","","1","Snaha a lepší svět pro všechny ","8.29","8.29","22.422","1","10","11","5","Starý, zabšklý, neinovativní, zaseklý ","15.282","37.539","48.289","7","5","9","1","0","10",10,10,10,0,15,15,4,13,13,10,10,10,0,30,0,"6","3","3","2","2","2","3","3","2","3","2","4","4","4","3","5","175d3040-9ea1-11ef-a32c-b9a83c90c648","křesťanského přesvědčení","s vysokoškolským vzděláním","z malé vesnice","s vysokým příjmem","s vysokým příjmem","s nízkým příjmem","se základním vzděláním","z většího města","se základním vzděláním","z malé vesnice",", který si myslí, že vstup do EU Česku uškodil",", který si myslí, že vstup do EU Česku prospěl",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že vstup do EU Česku prospěl",", který si myslí, že vstup do EU Česku prospěl","19 % voličů ANO má vysokoškolské vzdělání, ale 7 % voličů má základní vzdělání","58 % voličů ANO je nevěřících, ale 40 % voličů se identifikuje jako křesťané","25 % voličů ANO je z velkých měst, ale 23 % voličů je z malých vesnic","25 % voličů ANO patří k pětině obyvatel s největším příjmem, ale 17 % voličů k pětině obyvatel s nejmenším příjmem","0","","4","0.8","QID138,QID140,QID159,QID68","0","","175d3040-9ea1-11ef-a32c-b9a83c90c648",1,"Hlavní město Praha ",2,"Žena",20,1241664,"100.000+",1,"Střední s maturitou, vyšší odborné",10,0,0,-0.333333333333333,13,0.1,10,0,0,-0.333333333333333,"Below 35","Pirati","High"
"885","2024-11-09 14:48:44","2024-11-09 15:08:19","0","100","1174","1","2024-11-09 15:08:19","R_8Tu5ZgJHR7t4Lq3","anonymous","CS","1","","0","0","",1,1,"","1","Elementary knowledge",2,0,"0","6","5","0","0","6","5","6","2","","1","3","","3","3","","7","","0","","","6","","0","","","3","","0","","1","Zodpovědnost sama za sebe i přes irčitý diskomfort ","51.801","51.801","85.991","1","10","10","4","Čekají, že za ně jejich problémy vyřeší někdo jiný","19.201","66.867","67.716","2","2","8","2","10","0",0,13,17,5,16,9,3,17,10,16,6,8,2,7,21,"8","4","3","3","3","3","2","4","2","3","3","3","4","3","2","0","04c7c0e0-9ea1-11ef-b99e-4deba523f9de","křesťanského přesvědčení","s vysokoškolským vzděláním","z malé vesnice","z většího města","s vysokoškolským vzděláním","se základním vzděláním","se základním vzděláním","se vysokoškolským vzděláním","z malé vesnice","ateistického přesvědčení",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že stát by se měl postarat o blahobyt každého",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že vstup do EU Česku prospěl","16 % voličů SPD má vysokoškolské vzdělání, ale 6 % voličů má základní vzdělání","65 % voličů SPD je nevěřících, ale 27 % voličů se identifikuje jako křesťané","32 % voličů SPD je z velkých měst, ale 17 % voličů je z malých vesnic","27 % voličů SPD patří k pětině obyvatel s největším příjmem, ale 17 % voličů k pětině obyvatel s nejmenším příjmem","0","","1","0.2","QID68","0","","04c7c0e0-9ea1-11ef-b99e-4deba523f9de",11,"Jihomoravský ",1,"Muž",47,34073,"20.000 - 99.999",1,"Střední s maturitou, vyšší odborné",13,0.1,16,0.2,3,-0.233333333333333,16,0.2,21,0.366666666666667,"45 to 60","ODS","Medium"
"886","2024-11-09 14:54:18","2024-11-09 15:08:32","0","100","854","1","2024-11-09 15:08:33","R_2wTPxMBkRISBvvw","anonymous","CS","1","","0","0","",2,1,"","1","Elementary knowledge",0,0,"5","0","0","2","1","0","0","0","8","Přísaha","1","5","","3","3","","","0","","","","","0","","","","","7","","","1","Mají zdravý selský rozum,nedovolí zničit Československo ","12.368","33.68","56.514","3","10","11","3","Peníze mají na prvním místě a moc,boj o koryto.","5.661","5.661","33.935","1","0","1","3","0","10",5,15,10,11,4,15,5,10,15,14,15,1,20,5,5,"5","5","5","3","1","4","1","5","5","1","5","1","1","5","2","0","dab211c0-9ea1-11ef-9b59-5b702fa8aef5","křesťanského přesvědčení","s nižším příjmem","z malé vesnice","z většího města","z většího města","s nízkým příjmem","s vysokým příjmem","z většího města","se základním vzděláním","ateistického přesvědčení",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že gayové a lesby nemají mít práva v adopci dětí",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí","25 % voličů Pirátů má vysokoškolské vzdělání, ale 9 % voličů má základní vzdělání","73 % voličů Pirátů je nevěřících, ale 25 % voličů se identifikuje jako křesťané","26 % voličů Pirátů je z velkých měst, ale 26 % voličů je také z malých vesnic","32 % voličů Pirátů patří k pětině obyvatel s největším příjmem, ale 10 % voličů k pětině obyvatel s nejmenším příjmem","0","","4","0.8","QID140,QID159,QID164,QID68","0","","dab211c0-9ea1-11ef-9b59-5b702fa8aef5",12,"Olomoucký ",2,"Žena",67,1570,"500 - 1.999",1,"Střední s maturitou, vyšší odborné",15,0.166666666666667,15,0.166666666666667,5,-0.166666666666667,14,0.133333333333333,20,0.333333333333333,"Over 60","Other","Low"
